""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"ILMN_1822932"	0.98513943	0.839	0.2050288	-6.10616	0.00674	"ILMN_1822932"	"LINC01568"	"ENST00000666218|ENSG00000258779|ENST00000671224|ENST00000668007|ENST00000665707|ENST00000555721|ENST00000656216|ENST00000669193|ENST00000670919|ENST00000670932|ENST00000663851|ENST00000641790|ENST00000666626|ENST00000669634|ENST00000655534|ENST00000554640|ENST00000562661|ENST00000669648"	"lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC01568-214|LINC01568|LINC01568-223|LINC01568-217|LINC01568-213|LINC01568-202|LINC01568-209|LINC01568-218|LINC01568-221|LINC01568-222|LINC01568-211|LINC01568-207|LINC01568-215|LINC01568-219|LINC01568-208|LINC01568-201|LINC01568-205|LINC01568-220"	"GPL6102"
"ILMN_1667596"	0.98513943	0.839	0.2048245	-6.1062	0.00702	"ILMN_1667596"	"PRSS41"	"ENSG00000215148"	"gene"	"protein_coding"	"PRSS41"	"GPL6102"
"ILMN_1718924"	0.98513943	0.839	0.2047031	-6.10622	0.0177	"ILMN_1718924"	"ETFA"	"ENST00000558803|ENSG00000140374|ENST00000559075|ENST00000560816|ENST00000559758"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|processed_transcript|retained_intron"	"ETFA-205|ETFA|ETFA-206|ETFA-217|ETFA-209"	"GPL6102"
"ILMN_1667229"	0.98513943	0.839	-0.2048959	-6.10618	-0.00678	"ILMN_1667229"	"HCG22"	"ENST00000565192|ENST00000566475|ENST00000426185"	"lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript"	"HCG22-212|HCG22-213|HCG22-210"	"GPL6102"
"ILMN_1744794"	0.98513943	0.839	-0.2046824	-6.10623	-0.00638	"ILMN_1744794"	"USP26"	"ENSG00000134588"	"gene"	"protein_coding"	"USP26"	"GPL6102"
"ILMN_1683859"	0.98513943	0.839	0.2046719	-6.10623	0.0182	"ILMN_1683859"	"SLC7A1"	"ENSG00000139514"	"gene"	"protein_coding"	"SLC7A1"	"GPL6102"
"ILMN_1702183"	0.98513943	0.839	0.2041817	-6.10633	0.0076	"ILMN_1702183"	"AL079338.1"	"ENSG00000286546|ENST00000656724"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL079338.1|AL079338.1-201"	"GPL6102"
"ILMN_1791524"	0.98513943	0.839	-0.2048597	-6.10619	-0.00726	"ILMN_1791524"	"SUCO"	"ENSG00000094975"	"gene"	"protein_coding"	"SUCO"	"GPL6102"
"ILMN_1670707"	0.98513943	0.839	-0.2041998	-6.10632	-0.00828	"ILMN_1670707"	"SPATA32"	"ENSG00000184361"	"gene"	"protein_coding"	"SPATA32"	"GPL6102"
"ILMN_1759920"	0.98513943	0.84	0.2036674	-6.10643	0.00608	"ILMN_1759920"	"CTTNBP2"	"ENSG00000077063"	"gene"	"protein_coding"	"CTTNBP2"	"GPL6102"
"ILMN_1671603"	0.98513943	0.84	-0.2034109	-6.10648	-0.0193	"ILMN_1671603"	"MED30"	"ENSG00000164758|ENST00000519391"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"MED30|MED30-202"	"GPL6102"
"ILMN_1811754"	0.98513943	0.84	-0.2032457	-6.10651	-0.0554	"ILMN_1811754"	"NDUFB10"	"ENSG00000140990|ENST00000565031"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"NDUFB10|NDUFB10-203"	"GPL6102"
"ILMN_1818278"	0.98513943	0.84	-0.2030141	-6.10656	-0.00637	"ILMN_1818278"	"AC093690.1"	"ENSG00000223522|ENST00000661521|ENST00000418963|ENST00000657678"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"AC093690.1|AC093690.1-202|AC093690.1-201|AC093690.1-203"	"GPL6102"
"ILMN_1790988"	0.98513943	0.84	0.2035291	-6.10646	0.0054	"ILMN_1790988"	"OR5K1"	"ENSG00000232382"	"gene"	"protein_coding"	"OR5K1"	"GPL6102"
"ILMN_1888055"	0.98513943	0.84	-0.2032369	-6.10651	-0.00635	"ILMN_1888055"	"AL391684.1"	"ENSG00000224934|ENST00000662162|ENST00000669986|ENST00000641293"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"AL391684.1|AL391684.1-203|AL391684.1-205|AL391684.1-209"	"GPL6102"
"ILMN_1667589"	0.98513943	0.84	-0.2037148	-6.10642	-0.00564	"ILMN_1667589"	"ZNF283"	"ENSG00000167637"	"gene"	"protein_coding"	"ZNF283"	"GPL6102"
"ILMN_1799100"	0.98513943	0.84	0.2034084	-6.10648	0.00654	"ILMN_1799100"	"PTX4"	"ENSG00000251692"	"gene"	"protein_coding"	"PTX4"	"GPL6102"
"ILMN_1711605"	0.98513943	0.84	0.203801	-6.1064	0.0069	"ILMN_1711605"	"AL359757.2"	"ENSG00000279695"	"gene"	"TEC"	"AL359757.2"	"GPL6102"
"ILMN_1888644"	0.98513943	0.84	-0.2029705	-6.10657	-0.00544	"ILMN_1888644"	"MS4A18"	"ENSG00000214782"	"gene"	"protein_coding"	"MS4A18"	"GPL6102"
"ILMN_1912827"	0.98513943	0.84	-0.2031194	-6.10654	-0.00637	"ILMN_1912827"	"AC010719.1"	"ENSG00000270933|ENST00000602992"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC010719.1|AC010719.1-201"	"GPL6102"
"ILMN_1680465"	0.98513943	0.84	-0.2034138	-6.10648	-0.00756	"ILMN_1680465"	"ARL5B"	"ENSG00000165997"	"gene"	"protein_coding"	"ARL5B"	"GPL6102"
"ILMN_1770612"	0.98513943	0.84	0.2028701	-6.10659	0.00583	"ILMN_1770612"	"KRT15"	"ENST00000586794|ENSG00000171346|ENST00000474031"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|retained_intron"	"KRT15-209|KRT15|KRT15-207"	"GPL6102"
"ILMN_1678947"	0.98513943	0.84	-0.2032132	-6.10652	-0.0067	"ILMN_1678947"	"CELP"	"ENST00000411440"	"lnc_RNA"	"processed_transcript"	"CELP-201"	"GPL6102"
"ILMN_1768845"	0.98513943	0.84	0.2037761	-6.10641	0.00659	"ILMN_1768845"	"DNAJB8"	"ENSG00000179407"	"gene"	"protein_coding"	"DNAJB8"	"GPL6102"
"ILMN_1749398"	0.98513943	0.84	0.203352	-6.10649	0.00583	"ILMN_1749398"	"WFDC11"	"ENSG00000180083"	"gene"	"protein_coding"	"WFDC11"	"GPL6102"
"ILMN_1874132"	0.98513943	0.84	0.2036895	-6.10642	0.00659	"ILMN_1874132"	"AP000695.2"	"ENSG00000233818|ENST00000428667"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AP000695.2|AP000695.2-201"	"GPL6102"
"ILMN_1911047"	0.98513943	0.84	-0.2035031	-6.10646	-0.0089	"ILMN_1911047"	"C17orf99"	"ENST00000451352|ENST00000586246|ENSG00000187997"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|protein_coding"	"C17orf99-202|C17orf99-204|C17orf99"	"GPL6102"
"ILMN_1845321"	0.98513943	0.841	-0.2023091	-6.1067	-0.0131	"ILMN_1845321"	"LINC02383"	"ENSG00000248143|ENST00000508563"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02383|LINC02383-201"	"GPL6102"
"ILMN_1748471"	0.98513943	0.841	-0.2021291	-6.10673	-0.0307	"ILMN_1748471"	"RPLP0"	"ENSG00000089157|ENST00000552461|ENST00000546564|ENST00000552902|ENST00000548495|ENST00000548551|ENST00000549242|ENST00000551783|ENST00000551336"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|processed_transcript"	"RPLP0|RPLP0-226|RPLP0-204|RPLP0-227|RPLP0-211|RPLP0-212|RPLP0-215|RPLP0-223|RPLP0-222"	"GPL6102"
"ILMN_1834390"	0.98513943	0.841	0.2022511	-6.10671	0.0176	"ILMN_1834390"	"LINC02359"	"ENST00000545642|ENSG00000284848|ENST00000654753|ENST00000653935|ENST00000643016|ENST00000658727"	"lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC02359-202|LINC02359|LINC02359-207|LINC02359-205|LINC02359-203|LINC02359-210"	"GPL6102"
"ILMN_1771334"	0.98513943	0.841	-0.2017829	-6.1068	-0.00722	"ILMN_1771334"	"EML5"	"ENST00000553973|ENSG00000165521"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"EML5-206|EML5"	"GPL6102"
"ILMN_1779951"	0.98513943	0.841	-0.2019902	-6.10676	-0.00647	"ILMN_1779951"	"ANKRD7"	"ENST00000490445|ENSG00000106013|ENST00000433239"	"lnc_RNA|gene|lnc_RNA"	"retained_intron|protein_coding|processed_transcript"	"ANKRD7-206|ANKRD7|ANKRD7-203"	"GPL6102"
"ILMN_1872169"	0.98513943	0.841	0.2027263	-6.10662	0.00611	"ILMN_1872169"	"AL135746.1"	"ENSG00000259028|ENST00000554205"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL135746.1|AL135746.1-201"	"GPL6102"
"ILMN_1709294"	0.98513943	0.841	0.2025464	-6.10665	0.00739	"ILMN_1709294"	"CDCA8"	"ENSG00000134690"	"gene"	"protein_coding"	"CDCA8"	"GPL6102"
"ILMN_1799028"	0.98513943	0.841	-0.2021209	-6.10674	-0.0533	"ILMN_1799028"	"TSPAN5"	"ENST00000511753|ENSG00000168785"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"TSPAN5-207|TSPAN5"	"GPL6102"
"ILMN_1680320"	0.98513943	0.841	-0.2017211	-6.10681	-0.0047	"ILMN_1680320"	"GBX2"	"ENSG00000168505|ENST00000465889"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"GBX2|GBX2-202"	"GPL6102"
"ILMN_1705077"	0.98513943	0.841	-0.2015128	-6.10686	-0.00635	"ILMN_1705077"	"OR1J1"	"ENSG00000136834"	"gene"	"protein_coding"	"OR1J1"	"GPL6102"
"ILMN_1781121"	0.98513943	0.841	-0.2025622	-6.10665	-0.0119	"ILMN_1781121"	"POLR1F"	"ENSG00000105849"	"gene"	"protein_coding"	"POLR1F"	"GPL6102"
"ILMN_1859047"	0.98513943	0.841	-0.2020129	-6.10676	-0.00636	"ILMN_1859047"	"AC063938.1"	"ENST00000487772|ENST00000669553|ENSG00000241754|ENST00000658728"	"lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"AC063938.1-201|AC063938.1-203|AC063938.1|AC063938.1-204"	"GPL6102"
"ILMN_1828057"	0.98513943	0.841	-0.2023692	-6.10669	-0.0057	"ILMN_1828057"	"AC018358.1"	"ENSG00000281160|ENST00000631079"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC018358.1|AC018358.1-201"	"GPL6102"
"ILMN_1767277"	0.98513943	0.841	-0.2027748	-6.10661	-0.00675	"ILMN_1767277"	"PLGLA"	"ENST00000484422|ENST00000482249"	"lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript"	"PLGLA-203|PLGLA-202"	"GPL6102"
"ILMN_1760954"	0.98513943	0.842	0.2010751	-6.10694	0.03	"ILMN_1760954"	"DENR"	"ENSG00000139726"	"gene"	"protein_coding"	"DENR"	"GPL6102"
"ILMN_1810486"	0.98513943	0.842	0.2011577	-6.10693	0.0174	"ILMN_1810486"	"RAB34"	"ENSG00000109113|ENST00000484161|ENST00000474704"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"RAB34|RAB34-217|RAB34-213"	"GPL6102"
"ILMN_1792990"	0.98513943	0.842	-0.2009181	-6.10697	-0.00967	"ILMN_1792990"	"ZNF202"	"ENSG00000166261"	"gene"	"protein_coding"	"ZNF202"	"GPL6102"
"ILMN_1688041"	0.98513943	0.842	0.20114	-6.10693	0.00678	"ILMN_1688041"	"TMEM53"	"ENSG00000126106|ENST00000495630|ENST00000476724|ENST00000468117"	"gene|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript"	"TMEM53|TMEM53-209|TMEM53-208|TMEM53-207"	"GPL6102"
"ILMN_1721765"	0.98513943	0.842	-0.2011037	-6.10694	-0.00669	"ILMN_1721765"	"GPAT2"	"ENSG00000186281|ENST00000486463|ENST00000484440|ENST00000471757|ENST00000482704"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron"	"GPAT2|GPAT2-209|GPAT2-208|GPAT2-206|GPAT2-207"	"GPL6102"
"ILMN_1804929"	0.98513943	0.842	0.2004387	-6.10707	0.0079	"ILMN_1804929"	"OXTR"	"ENSG00000180914"	"gene"	"protein_coding"	"OXTR"	"GPL6102"
"ILMN_1681855"	0.98513943	0.842	-0.2006947	-6.10702	-0.0116	"ILMN_1681855"	"TBC1D25"	"ENSG00000068354"	"gene"	"protein_coding"	"TBC1D25"	"GPL6102"
"ILMN_1682428"	0.98513943	0.842	0.2008172	-6.10699	0.0235	"ILMN_1682428"	"HENMT1"	"ENSG00000162639"	"gene"	"protein_coding"	"HENMT1"	"GPL6102"
"ILMN_1656976"	0.98513943	0.842	-0.2011293	-6.10693	-0.00642	"ILMN_1656976"	"ZNF461"	"ENSG00000197808"	"gene"	"protein_coding"	"ZNF461"	"GPL6102"
"ILMN_1684629"	0.98513943	0.842	-0.2006689	-6.10702	-0.00761	"ILMN_1684629"	"CFAP61"	"ENSG00000089101|ENST00000674445"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"CFAP61|CFAP61-223"	"GPL6102"
"ILMN_1659352"	0.98513943	0.842	-0.2009781	-6.10696	-0.011	"ILMN_1659352"	"KCNK13"	"ENSG00000152315"	"gene"	"protein_coding"	"KCNK13"	"GPL6102"
"ILMN_1684571"	0.98513943	0.842	-0.2006539	-6.10703	-0.00636	"ILMN_1684571"	"RSPH1"	"ENSG00000160188|ENST00000493019"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"RSPH1|RSPH1-203"	"GPL6102"
"ILMN_1754947"	0.98513943	0.843	0.2000619	-6.10714	0.00876	"ILMN_1754947"	"TBC1D1"	"ENST00000407365|ENSG00000065882"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TBC1D1-206|TBC1D1"	"GPL6102"
"ILMN_1740759"	0.98513943	0.843	-0.1992734	-6.1073	-0.00881	"ILMN_1740759"	"MAMDC4"	"ENSG00000177943|ENST00000485732"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"MAMDC4|MAMDC4-205"	"GPL6102"
"ILMN_1660094"	0.98513943	0.843	-0.1995486	-6.10724	-0.00612	"ILMN_1660094"	"PDE6C"	"ENST00000475427|ENSG00000095464"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PDE6C-202|PDE6C"	"GPL6102"
"ILMN_1680892"	0.98513943	0.843	-0.1994449	-6.10726	-0.0072	"ILMN_1680892"	"TREX2"	"ENSG00000183479"	"gene"	"protein_coding"	"TREX2"	"GPL6102"
"ILMN_1678191"	0.98514311	0.843	-0.1990844	-6.10733	-0.00697	"ILMN_1678191"	"GDF10"	"ENSG00000266524"	"gene"	"protein_coding"	"GDF10"	"GPL6102"
"ILMN_1822745"	0.98513943	0.843	0.2001865	-6.10712	0.00602	"ILMN_1822745"	"LINC01115"	"ENSG00000272342|ENST00000606068"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01115|LINC01115-211"	"GPL6102"
"ILMN_1662735"	0.98513943	0.843	-0.1994654	-6.10726	-0.006	"ILMN_1662735"	"OR5K2"	"ENSG00000231861"	"gene"	"protein_coding"	"OR5K2"	"GPL6102"
"ILMN_1716026"	0.98513943	0.843	-0.1995254	-6.10725	-0.0168	"ILMN_1716026"	"ARMCX6"	"ENSG00000198960|ENST00000497931|ENST00000462302|ENST00000467089|ENST00000495964|ENST00000494624"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"ARMCX6|ARMCX6-206|ARMCX6-202|ARMCX6-203|ARMCX6-205|ARMCX6-204"	"GPL6102"
"ILMN_1723381"	0.98513943	0.843	0.1991594	-6.10732	0.00699	"ILMN_1723381"	"TSSK4"	"ENSG00000139908|ENST00000554420"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"TSSK4|TSSK4-205"	"GPL6102"
"ILMN_1685661"	0.98513943	0.843	0.1992	-6.10731	0.0147	"ILMN_1685661"	"RRP15"	"ENSG00000067533"	"gene"	"protein_coding"	"RRP15"	"GPL6102"
"ILMN_1869705"	0.98513943	0.843	-0.1991317	-6.10732	-0.00615	"ILMN_1869705"	"AL160314.2"	"ENSG00000258458|ENST00000650620|ENST00000653926|ENST00000554857"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"AL160314.2|AL160314.2-201|AL160314.2-202|AL160314.2-203"	"GPL6102"
"ILMN_1792182"	0.98513943	0.843	-0.2002057	-6.10711	-0.00629	"ILMN_1792182"	"RDH12"	"ENSG00000139988"	"gene"	"protein_coding"	"RDH12"	"GPL6102"
"ILMN_1774828"	0.98513943	0.843	0.199469	-6.10726	0.0167	"ILMN_1774828"	"VEZT"	"ENST00000552306|ENSG00000028203|ENST00000550106|ENST00000356859"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|processed_transcript|processed_transcript"	"VEZT-236|VEZT|VEZT-224|VEZT-202"	"GPL6102"
"ILMN_1661800"	0.98519256	0.843	0.1989758	-6.10735	0.00582	"ILMN_1661800"	"MROH3P"	"ENST00000635940"	"lnc_RNA"	"processed_transcript"	"MROH3P-202"	"GPL6102"
"ILMN_1758663"	0.98513943	0.843	0.200008	-6.10715	0.00938	"ILMN_1758663"	"OR5AR1"	"ENSG00000172459"	"gene"	"protein_coding"	"OR5AR1"	"GPL6102"
"ILMN_1850643"	0.98513943	0.843	-0.1995487	-6.10724	-0.00595	"ILMN_1850643"	"AL139011.2"	"ENSG00000258465"	"gene"	"protein_coding"	"AL139011.2"	"GPL6102"
"ILMN_1789676"	0.98516833	0.843	-0.1990305	-6.10734	-0.00636	"ILMN_1789676"	"AOX2P"	"ENST00000467645"	"lnc_RNA"	"processed_transcript"	"AOX2P-201"	"GPL6102"
"ILMN_1805609"	0.98513943	0.843	0.1991956	-6.10731	0.00468	"ILMN_1805609"	"LIPI"	"ENSG00000188992"	"gene"	"protein_coding"	"LIPI"	"GPL6102"
"ILMN_1702372"	0.98513943	0.843	0.199962	-6.10716	0.00712	"ILMN_1702372"	"CST9"	"ENSG00000173335"	"gene"	"protein_coding"	"CST9"	"GPL6102"
"ILMN_1678618"	0.98519256	0.844	-0.1988132	-6.10739	-0.0158	"ILMN_1678618"	"ELAVL3"	"ENSG00000196361"	"gene"	"protein_coding"	"ELAVL3"	"GPL6102"
"ILMN_1675097"	0.98519494	0.844	0.1984742	-6.10745	0.00669	"ILMN_1675097"	"HEATR9"	"ENSG00000270379|ENST00000604400"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"HEATR9|HEATR9-206"	"GPL6102"
"ILMN_1790253"	0.98519256	0.844	-0.1987886	-6.10739	-0.0141	"ILMN_1790253"	"TRIM74"	"ENSG00000155428"	"gene"	"protein_coding"	"TRIM74"	"GPL6102"
"ILMN_1680643"	0.98537283	0.844	-0.1978469	-6.10757	-0.00913	"ILMN_1680643"	"G2E3"	"ENSG00000092140"	"gene"	"protein_coding"	"G2E3"	"GPL6102"
"ILMN_1715695"	0.98519494	0.844	-0.1986149	-6.10742	-0.00587	"ILMN_1715695"	"S100G"	"ENSG00000169906"	"gene"	"protein_coding"	"S100G"	"GPL6102"
"ILMN_1811178"	0.98523445	0.844	0.1982884	-6.10749	0.00874	"ILMN_1811178"	"SCAPER"	"ENST00000562948|ENST00000563246|ENSG00000140386"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|processed_transcript|protein_coding"	"SCAPER-205|SCAPER-206|SCAPER"	"GPL6102"
"ILMN_1808960"	0.9855524	0.845	-0.1972584	-6.10769	-0.00557	"ILMN_1808960"	"OPRD1"	"ENSG00000116329"	"gene"	"protein_coding"	"OPRD1"	"GPL6102"
"ILMN_1678255"	0.9855524	0.845	-0.1970017	-6.10774	-0.00615	"ILMN_1678255"	"ALOXE3"	"ENSG00000179148"	"gene"	"protein_coding"	"ALOXE3"	"GPL6102"
"ILMN_1706691"	0.9855524	0.845	0.1973595	-6.10767	0.00766	"ILMN_1706691"	"CCDC87"	"ENSG00000182791"	"gene"	"protein_coding"	"CCDC87"	"GPL6102"
"ILMN_1880994"	0.9855524	0.845	-0.1966982	-6.1078	-0.00623	"ILMN_1880994"	"TRAPPC5"	"ENSG00000181029"	"gene"	"protein_coding"	"TRAPPC5"	"GPL6102"
"ILMN_1667309"	0.9855524	0.845	-0.1966838	-6.1078	-0.00611	"ILMN_1667309"	"LCAL1"	"ENSG00000286042|ENST00000651663|ENST00000651762"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"LCAL1|LCAL1-202|LCAL1-203"	"GPL6102"
"ILMN_1685713"	0.98550749	0.845	0.1975359	-6.10763	0.00724	"ILMN_1685713"	"TRIM64B"	"ENSG00000189253"	"gene"	"protein_coding"	"TRIM64B"	"GPL6102"
"ILMN_1725121"	0.98547125	0.845	0.1976275	-6.10762	0.0378	"ILMN_1725121"	"XPO1"	"ENST00000678640|ENSG00000082898|ENST00000678113|ENST00000677110|ENST00000469337|ENST00000481073|ENST00000677190|ENST00000677290|ENST00000676778"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"XPO1-250|XPO1|XPO1-245|XPO1-227|XPO1-212|XPO1-215|XPO1-230|XPO1-233|XPO1-222"	"GPL6102"
"ILMN_1794452"	0.9855524	0.845	-0.1965124	-6.10783	-0.00714	"ILMN_1794452"	"CFHR1"	"ENST00000480960|ENSG00000244414"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CFHR1-205|CFHR1"	"GPL6102"
"ILMN_1745172"	0.9855524	0.845	0.1966375	-6.10781	0.0205	"ILMN_1745172"	"ILF2"	"ENST00000480213|ENSG00000143621"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"ILF2-204|ILF2"	"GPL6102"
"ILMN_1669257"	0.9855524	0.845	-0.1968013	-6.10778	-0.00541	"ILMN_1669257"	"AMELX"	"ENSG00000125363"	"gene"	"protein_coding"	"AMELX"	"GPL6102"
"ILMN_1803015"	0.98556002	0.845	-0.196402	-6.10785	-0.00607	"ILMN_1803015"	"LINC02873"	"ENSG00000175728|ENST00000317019"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02873|LINC02873-201"	"GPL6102"
"ILMN_1829919"	0.9855524	0.845	-0.1967036	-6.10779	-0.00562	"ILMN_1829919"	"AC087457.1"	"ENSG00000250007|ENST00000503496|ENST00000671663|ENST00000558707"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA"	"AC087457.1|AC087457.1-201|AC087457.1-202|AC087457.1-203"	"GPL6102"
"ILMN_1695005"	0.9855524	0.845	0.1964967	-6.10783	0.00478	"ILMN_1695005"	"AKNAD1"	"ENSG00000162641"	"gene"	"protein_coding"	"AKNAD1"	"GPL6102"
"ILMN_1769104"	0.98561786	0.846	-0.1960482	-6.10792	-0.0057	"ILMN_1769104"	"ZCCHC10"	"ENSG00000155329"	"gene"	"protein_coding"	"ZCCHC10"	"GPL6102"
"ILMN_1891280"	0.98561786	0.846	-0.1956211	-6.108	-0.00521	"ILMN_1891280"	"AL024474.2"	"ENSG00000225311|ENST00000431309"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL024474.2|AL024474.2-201"	"GPL6102"
"ILMN_1901076"	0.98561786	0.846	0.1961112	-6.10791	0.00752	"ILMN_1901076"	"AL359552.1"	"ENSG00000287233|ENST00000662966"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL359552.1|AL359552.1-201"	"GPL6102"
"ILMN_1709367"	0.98561786	0.846	-0.1955989	-6.10801	-0.00614	"ILMN_1709367"	"FAM186B"	"ENSG00000135436"	"gene"	"protein_coding"	"FAM186B"	"GPL6102"
"ILMN_1733930"	0.9857057	0.846	-0.1952293	-6.10808	-0.0104	"ILMN_1733930"	"PREB"	"ENSG00000138073|ENST00000468045"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"PREB|PREB-208"	"GPL6102"
"ILMN_1659792"	0.9857057	0.846	0.1952071	-6.10808	0.00662	"ILMN_1659792"	"HOXD9"	"ENSG00000128709"	"gene"	"protein_coding"	"HOXD9"	"GPL6102"
"ILMN_1742689"	0.98561786	0.846	-0.1957849	-6.10797	-0.015	"ILMN_1742689"	"TRPC4AP"	"ENSG00000100991"	"gene"	"protein_coding"	"TRPC4AP"	"GPL6102"
"ILMN_1722489"	0.98561786	0.846	0.1958893	-6.10795	0.00638	"ILMN_1722489"	"TFF1"	"ENSG00000160182"	"gene"	"protein_coding"	"TFF1"	"GPL6102"
"ILMN_1783973"	0.98564124	0.846	-0.195485	-6.10803	-0.00701	"ILMN_1783973"	"TMEM105"	"ENSG00000185332|ENST00000650606"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"TMEM105|TMEM105-205"	"GPL6102"
"ILMN_1739134"	0.98567449	0.846	0.1953961	-6.10805	0.00752	"ILMN_1739134"	"MFSD2B"	"ENSG00000205639"	"gene"	"protein_coding"	"MFSD2B"	"GPL6102"
"ILMN_1755024"	0.98576115	0.847	0.1948879	-6.10814	0.0177	"ILMN_1755024"	"IKBKE"	"ENSG00000263528"	"gene"	"protein_coding"	"IKBKE"	"GPL6102"
